date,temp_max_c,temp_min_c,temp_mean_c,rainfall_mm,rain_mm,humidity_pct,wind_speed_mps,solar_radiation_mj,et0_mm,rainfall_8day,rainfall_16day,rainfall_30day,temp_8day_mean,temp_30day_mean,temp_8day_max,et0_8day_sum,et0_16day_sum,climatic_water_deficit_8day,aoi_id,latitude,longitude
2023-01-01,30.3,16.3,23.0,0.0,0.0,53,9.9,17.76,3.95,0.0,0.0,0.0,23.0,23.0,30.3,3.95,3.95,3.95,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-02,29.8,17.2,23.0,0.0,0.0,53,10.1,17.76,3.81,0.0,0.0,0.0,23.0,23.0,30.3,7.76,7.76,7.76,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-03,30.4,16.4,23.5,0.0,0.0,55,10.5,17.5,3.88,0.0,0.0,0.0,23.17,23.17,30.4,11.64,11.64,11.64,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-04,30.5,17.9,23.8,0.0,0.0,55,10.4,16.28,3.79,0.0,0.0,0.0,23.32,23.32,30.5,15.43,15.43,15.43,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-05,28.6,19.9,23.7,0.0,0.0,59,14.7,13.94,3.65,0.0,0.0,0.0,23.4,23.4,30.5,19.08,19.08,19.08,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-06,28.9,18.7,23.4,0.0,0.0,60,16.8,16.85,4.15,0.0,0.0,0.0,23.4,23.4,30.5,23.23,23.23,23.23,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-07,27.4,18.6,22.7,0.3,0.3,66,15.6,13.13,3.33,0.3,0.3,0.3,23.3,23.3,30.5,26.56,26.56,26.26,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-08,27.9,17.1,22.0,0.0,0.0,56,9.9,18.0,4.05,0.3,0.3,0.3,23.14,23.14,30.5,30.61,30.61,30.31,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-09,27.4,13.0,20.3,0.0,0.0,46,11.2,18.66,4.15,0.3,0.3,0.3,22.8,22.82,30.5,30.81,34.76,30.51,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-10,28.3,12.3,20.5,0.0,0.0,45,11.2,18.82,4.15,0.3,0.3,0.3,22.49,22.59,30.5,31.15,38.91,30.85,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-11,30.1,12.8,21.4,0.0,0.0,41,9.6,18.91,4.18,0.3,0.3,0.3,22.22,22.48,30.5,31.45,43.09,31.15,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-12,29.8,12.1,20.9,0.0,0.0,45,10.8,18.94,4.36,0.3,0.3,0.3,21.86,22.35,30.1,32.02,47.45,31.72,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-13,29.4,13.3,20.5,0.0,0.0,51,10.6,18.92,4.26,0.3,0.3,0.3,21.46,22.21,30.1,32.63,51.71,32.33,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-14,30.5,13.6,21.2,0.0,0.0,57,9.2,18.79,3.95,0.3,0.3,0.3,21.19,22.14,30.5,32.43,55.66,32.13,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-15,31.3,16.3,22.5,0.0,0.0,52,16.6,18.87,4.31,0.0,0.3,0.3,21.16,22.16,31.3,33.41,59.97,33.41,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-16,31.1,14.7,22.5,0.0,0.0,54,10.8,18.86,4.03,0.0,0.3,0.3,21.22,22.18,31.3,33.39,64.0,33.39,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-17,30.3,14.5,22.4,0.0,0.0,49,9.4,19.07,4.27,0.0,0.3,0.3,21.49,22.19,31.3,33.51,64.32,33.51,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-18,30.9,15.0,22.4,0.0,0.0,48,10.5,19.11,4.2,0.0,0.3,0.3,21.72,22.21,31.3,33.56,64.71,33.56,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-19,31.5,16.4,23.4,0.0,0.0,42,15.3,19.02,4.87,0.0,0.3,0.3,21.98,22.27,31.5,34.25,65.7,34.25,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-20,30.9,16.0,23.2,0.0,0.0,47,17.1,19.05,4.89,0.0,0.3,0.3,22.26,22.32,31.5,34.78,66.8,34.78,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-21,30.4,15.1,23.0,0.0,0.0,48,13.0,19.09,4.33,0.0,0.3,0.3,22.58,22.35,31.5,34.85,67.48,34.85,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-22,30.9,15.6,23.2,0.0,0.0,47,14.5,19.02,4.34,0.0,0.3,0.3,22.82,22.39,31.5,35.24,67.67,35.24,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-23,30.8,14.7,22.5,0.0,0.0,51,10.6,19.22,4.57,0.0,0.0,0.3,22.82,22.39,31.5,35.5,68.91,35.5,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-24,31.4,15.6,23.0,0.2,0.2,55,16.4,17.02,4.28,0.2,0.2,0.5,22.89,22.42,31.5,35.75,69.14,35.55,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-25,29.8,18.5,23.3,0.7,0.7,60,11.0,16.65,3.64,0.9,0.9,1.2,23.0,22.45,31.5,35.12,68.63,34.22,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-26,30.8,18.9,24.2,4.3,4.3,65,11.4,17.95,3.99,5.2,5.2,5.5,23.22,22.52,31.5,34.91,68.47,29.71,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-27,30.9,19.6,24.2,0.0,0.0,50,13.4,19.33,4.82,5.2,5.2,5.5,23.32,22.58,31.4,34.86,69.11,29.66,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-28,30.6,15.4,22.7,0.0,0.0,43,16.4,20.04,5.08,5.2,5.2,5.5,23.26,22.59,31.4,35.05,69.83,29.85,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-29,31.3,15.0,22.5,0.0,0.0,51,21.2,19.97,5.12,5.2,5.2,5.5,23.2,22.58,31.4,35.84,70.69,30.64,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-30,29.8,17.4,22.8,0.0,0.0,65,11.0,19.12,4.08,5.2,5.2,5.5,23.15,22.59,31.4,35.58,70.82,30.38,AOI_NLBC_PUNE,18.1132,74.4997
2023-01-31,29.9,18.0,23.8,0.1,0.1,52,14.8,18.55,4.68,5.3,5.3,5.6,23.31,22.62,31.4,35.69,71.19,30.39,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-01,28.5,19.3,23.5,0.5,0.5,57,16.3,16.57,4.28,5.6,5.8,6.1,23.38,22.63,31.3,35.69,71.44,30.09,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-02,30.1,17.2,23.4,0.0,0.0,53,14.8,19.86,4.98,4.9,5.8,6.1,23.39,22.63,31.3,37.03,72.15,32.13,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-03,29.5,15.8,22.6,0.0,0.0,46,11.3,20.47,4.92,0.6,5.8,6.1,23.19,22.59,31.3,37.96,72.87,37.36,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-04,30.0,15.1,22.2,0.0,0.0,43,10.7,20.7,4.68,0.6,5.8,6.1,22.94,22.54,31.3,37.82,72.68,37.22,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-05,30.4,16.3,22.8,0.0,0.0,44,11.4,20.78,4.62,0.6,5.8,6.1,22.95,22.52,31.3,37.36,72.41,36.76,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-06,31.6,16.1,24.0,0.0,0.0,42,15.3,20.74,5.07,0.6,5.8,5.8,23.14,22.56,31.6,37.31,73.15,36.71,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-07,31.3,17.3,23.7,0.0,0.0,44,10.9,20.72,4.97,0.6,5.8,5.8,23.25,22.62,31.6,38.2,73.78,37.6,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-08,31.9,17.4,24.8,0.0,0.0,41,11.4,20.8,5.09,0.5,5.8,5.8,23.38,22.77,31.9,38.61,74.3,38.11,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-09,32.3,16.8,24.7,0.0,0.0,43,9.2,21.33,4.76,0.0,5.6,5.8,23.52,22.91,32.3,39.09,74.78,39.09,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-10,32.6,17.7,24.6,0.0,0.0,38,11.9,21.29,4.89,0.0,4.9,5.8,23.68,23.02,32.6,39.0,76.03,39.0,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-11,33.2,17.1,24.9,0.0,0.0,34,11.3,21.48,5.23,0.0,0.6,5.8,23.96,23.15,33.2,39.31,77.27,39.31,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-12,32.7,18.6,25.0,0.0,0.0,31,19.1,21.68,5.9,0.0,0.6,5.8,24.31,23.3,33.2,40.53,78.35,40.53,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-13,32.1,16.1,24.0,0.0,0.0,35,12.9,21.99,5.77,0.0,0.6,5.8,24.46,23.39,33.2,41.68,79.04,41.68,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-14,31.8,14.0,23.3,0.0,0.0,33,10.9,22.23,5.48,0.0,0.6,5.8,24.38,23.42,33.2,42.09,79.4,42.09,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-15,33.0,15.1,23.9,0.0,0.0,29,12.5,22.33,5.68,0.0,0.6,5.8,24.4,23.47,33.2,42.8,81.0,42.8,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-16,34.8,15.4,25.7,0.0,0.0,28,19.6,22.33,6.66,0.0,0.5,5.8,24.51,23.58,34.8,44.37,82.98,44.37,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-17,34.2,18.4,26.0,0.0,0.0,27,16.3,22.32,6.68,0.0,0.0,5.8,24.68,23.7,34.8,46.29,85.38,46.29,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-18,33.2,17.7,25.4,0.0,0.0,29,12.2,22.61,5.73,0.0,0.0,5.8,24.78,23.76,34.8,47.13,86.13,47.13,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-19,33.4,17.4,25.4,0.0,0.0,30,14.8,22.67,5.79,0.0,0.0,5.8,24.84,23.84,34.8,47.69,87.0,47.69,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-20,33.0,16.9,25.8,0.0,0.0,34,8.9,22.42,5.12,0.0,0.0,5.8,24.94,23.93,34.8,46.91,87.44,46.91,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-21,34.6,18.1,25.8,0.0,0.0,36,16.1,22.62,5.51,0.0,0.0,5.8,25.16,24.02,34.8,46.65,88.33,46.65,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-22,34.6,17.9,26.7,0.0,0.0,28,11.5,22.4,5.69,0.0,0.0,5.8,25.59,24.16,34.8,46.86,88.95,46.86,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-23,34.5,20.1,26.5,0.0,0.0,26,12.1,22.77,5.93,0.0,0.0,5.6,25.91,24.27,34.8,47.11,89.91,47.11,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-24,34.3,17.1,26.5,0.0,0.0,26,11.8,22.95,5.66,0.0,0.0,4.9,26.01,24.38,34.6,46.11,90.48,46.11,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-25,34.6,19.1,27.1,0.0,0.0,24,10.5,22.81,5.74,0.0,0.0,0.6,26.15,24.48,34.6,45.17,91.46,45.17,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-26,34.7,18.0,26.6,0.0,0.0,24,12.6,22.94,6.13,0.0,0.0,0.6,26.3,24.56,34.7,45.57,92.7,45.57,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-27,34.9,18.8,26.6,0.0,0.0,27,16.4,22.85,6.06,0.0,0.0,0.6,26.45,24.69,34.9,45.84,93.53,45.84,AOI_NLBC_PUNE,18.1132,74.4997
2023-02-28,34.5,18.2,26.8,0.0,0.0,33,16.4,22.62,6.45,0.0,0.0,0.6,26.58,24.83,34.9,47.17,94.08,47.17,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-01,33.7,18.7,26.4,0.0,0.0,26,11.5,22.99,5.95,0.0,0.0,0.6,26.65,24.95,34.9,47.61,94.26,47.61,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-02,34.4,18.7,26.8,0.0,0.0,27,11.0,22.99,6.1,0.0,0.0,0.5,26.66,25.05,34.9,48.02,94.88,48.02,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-03,34.7,17.9,26.9,0.0,0.0,28,13.8,23.03,6.33,0.0,0.0,0.0,26.71,25.16,34.9,48.42,95.53,48.42,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-04,35.3,20.6,28.4,0.0,0.0,26,12.8,21.83,6.12,0.0,0.0,0.0,26.95,25.33,35.3,48.88,94.99,48.88,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-05,35.2,19.7,27.7,0.0,0.0,29,18.1,22.86,6.22,0.0,0.0,0.0,27.02,25.5,35.3,49.36,94.53,49.36,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-06,34.9,21.1,28.1,0.1,0.1,32,19.5,22.52,6.74,0.1,0.1,0.1,27.21,25.7,35.3,49.97,95.54,49.87,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-07,30.9,19.8,24.6,0.1,0.1,46,16.6,20.24,5.4,0.2,0.2,0.2,26.96,25.76,35.3,49.31,95.15,49.11,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-08,33.9,18.4,26.1,0.0,0.0,38,17.1,22.03,6.1,0.2,0.2,0.2,26.88,25.83,35.3,48.96,96.13,48.76,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-09,33.3,19.5,26.7,0.0,0.0,32,13.9,20.78,5.87,0.2,0.2,0.2,26.91,25.93,35.3,48.88,96.49,48.68,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-10,34.1,20.8,27.2,0.0,0.0,30,11.1,22.85,6.06,0.2,0.2,0.2,26.96,26.01,35.3,48.84,96.86,48.64,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-11,34.7,22.0,28.1,0.0,0.0,28,14.3,21.88,6.21,0.2,0.2,0.2,27.11,26.12,35.3,48.72,97.14,48.52,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-12,34.7,21.6,28.6,0.0,0.0,29,16.4,21.3,6.69,0.2,0.2,0.2,27.14,26.25,35.2,49.29,98.17,49.09,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-13,34.7,20.8,28.3,0.0,0.0,29,13.4,19.24,5.72,0.2,0.2,0.2,27.21,26.37,34.9,48.79,98.15,48.59,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-14,34.8,20.2,28.1,0.0,0.0,33,12.3,19.96,5.78,0.1,0.2,0.2,27.21,26.47,34.8,47.83,97.8,47.73,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-15,34.3,22.2,28.3,0.4,0.4,32,17.1,18.78,5.44,0.4,0.6,0.6,27.68,26.61,34.8,47.87,97.18,47.47,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-16,32.7,21.1,25.7,0.4,0.4,54,22.5,19.49,4.95,0.8,1.0,1.0,27.62,26.69,34.8,46.72,95.68,45.92,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-17,31.4,19.7,25.4,0.0,0.0,55,16.7,19.77,5.16,0.8,1.0,1.0,27.46,26.74,34.8,46.01,94.89,45.21,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-18,31.9,20.7,25.5,0.0,0.0,51,14.2,21.5,5.35,0.8,1.0,1.0,27.25,26.74,34.8,45.3,94.14,44.5,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-19,32.3,18.4,25.0,0.0,0.0,47,25.5,23.44,6.74,0.8,1.0,1.0,26.86,26.7,34.8,45.83,94.55,45.03,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-20,31.2,17.5,24.2,0.0,0.0,53,22.7,24.11,6.32,0.8,1.0,1.0,26.31,26.66,34.8,45.46,94.75,44.66,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-21,31.4,17.3,24.4,0.0,0.0,50,19.1,22.01,5.74,0.8,1.0,1.0,25.82,26.63,34.8,45.48,94.27,44.68,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-22,33.7,18.2,25.4,0.0,0.0,45,20.2,21.47,6.4,0.8,0.9,1.0,25.49,26.62,34.3,46.1,93.93,45.3,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-23,34.2,18.2,25.7,0.0,0.0,49,22.9,23.08,6.68,0.4,0.8,1.0,25.16,26.61,34.2,47.34,95.21,46.94,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-24,33.9,19.6,26.6,0.0,0.0,45,20.4,24.48,6.15,0.0,0.8,1.0,25.28,26.61,34.2,48.54,95.26,48.54,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-25,36.2,19.4,27.0,0.0,0.0,37,26.0,24.83,7.29,0.0,0.8,1.0,25.48,26.63,36.2,50.67,96.68,50.67,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-26,35.8,18.6,26.5,0.0,0.0,36,24.0,25.13,7.31,0.0,0.8,1.0,25.6,26.63,36.2,52.63,97.93,52.63,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-27,34.4,18.4,26.3,0.0,0.0,44,20.3,25.78,6.4,0.0,0.8,1.0,25.76,26.6,36.2,52.29,98.12,52.29,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-28,35.0,19.1,27.0,0.0,0.0,47,18.7,25.19,6.4,0.0,0.8,1.0,26.11,26.61,36.2,52.37,97.83,52.37,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-29,37.6,19.6,27.9,0.0,0.0,44,23.2,25.42,7.61,0.0,0.8,1.0,26.55,26.66,37.6,54.24,99.72,54.24,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-30,35.1,18.0,26.4,0.0,0.0,48,25.7,25.52,7.08,0.0,0.8,1.0,26.68,26.64,37.6,54.92,101.02,54.92,AOI_NLBC_PUNE,18.1132,74.4997
2023-03-31,34.4,19.8,26.4,0.0,0.0,51,27.7,23.64,6.9,0.0,0.4,1.0,26.76,26.64,37.6,55.14,102.48,55.14,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-01,35.0,20.3,27.1,0.0,0.0,39,23.0,25.42,7.49,0.0,0.0,1.0,26.82,26.65,37.6,56.48,105.02,56.48,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-02,35.5,18.9,26.7,0.0,0.0,49,22.0,25.35,6.85,0.0,0.0,1.0,26.79,26.65,37.6,56.04,106.71,56.04,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-03,35.3,19.1,26.9,0.0,0.0,51,20.2,25.53,6.61,0.0,0.0,1.0,26.84,26.6,37.6,55.34,107.97,55.34,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-04,36.8,20.7,28.6,0.0,0.0,49,24.5,24.89,6.57,0.0,0.0,1.0,27.12,26.63,37.6,55.51,107.8,55.51,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-05,37.1,22.4,30.1,0.0,0.0,40,25.2,23.44,7.3,0.0,0.0,0.9,27.51,26.69,37.6,56.41,108.78,56.41,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-06,36.8,23.6,30.8,0.0,0.0,31,13.7,21.42,6.62,0.0,0.0,0.8,27.88,26.9,37.1,55.42,109.66,55.42,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-07,36.1,23.1,29.2,2.6,2.6,41,21.5,21.3,6.36,2.6,2.6,3.4,28.22,27.0,37.1,54.7,109.62,52.1,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-08,31.7,21.3,25.6,13.0,13.0,67,16.8,20.5,4.82,15.6,15.6,16.4,28.12,26.97,37.1,52.62,107.76,37.02,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-09,34.5,22.1,28.2,0.7,0.7,52,15.9,21.16,5.69,16.3,16.3,17.1,28.26,27.0,37.1,50.82,107.3,34.52,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-10,36.0,22.9,29.2,0.0,0.0,45,16.2,23.07,6.45,16.3,16.3,17.1,28.58,27.04,37.1,50.42,106.46,34.12,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-11,37.4,23.0,30.5,0.0,0.0,37,15.2,24.52,7.08,16.3,16.3,17.1,29.02,27.1,37.4,50.89,106.23,34.59,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-12,38.6,23.2,31.3,0.0,0.0,32,14.3,24.23,6.88,16.3,16.3,17.1,29.36,27.2,38.6,51.2,106.71,34.9,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-13,38.0,25.2,31.8,0.5,0.5,30,20.0,20.64,6.6,16.8,16.8,17.6,29.58,27.32,38.6,50.5,106.91,33.7,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-14,37.9,24.5,30.8,0.1,0.1,35,20.6,19.39,5.83,16.9,16.9,17.3,29.58,27.41,38.6,49.71,105.13,32.81,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-15,36.7,23.2,29.3,0.0,0.0,43,8.8,22.63,5.72,14.3,16.9,16.9,29.59,27.53,38.6,49.07,103.77,34.77,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-16,37.2,22.2,29.5,0.0,0.0,43,18.5,23.35,6.33,1.3,16.9,16.9,30.08,27.66,38.6,50.58,103.2,49.28,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-17,37.5,24.0,30.0,0.1,0.1,37,13.3,20.39,6.07,0.7,17.0,17.0,30.3,27.81,38.6,50.96,101.78,50.26,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-18,38.4,23.4,31.2,0.0,0.0,33,13.1,22.04,6.48,0.7,17.0,17.0,30.55,28.02,38.6,50.99,101.41,50.29,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-19,38.8,24.4,32.1,0.0,0.0,29,18.8,24.53,7.42,0.7,17.0,17.0,30.75,28.28,38.8,51.33,102.22,50.63,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-20,38.2,24.8,31.3,0.0,0.0,33,24.2,23.37,7.56,0.7,17.0,17.0,30.75,28.51,38.8,52.01,103.21,51.31,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-21,37.0,23.2,30.5,0.0,0.0,30,24.5,24.74,7.75,0.2,17.0,17.0,30.59,28.68,38.8,53.16,103.66,52.96,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-22,37.0,21.5,28.8,0.0,0.0,34,27.1,26.05,8.2,0.1,17.0,17.0,30.34,28.79,38.8,55.53,105.24,55.43,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-23,36.0,21.0,28.7,0.0,0.0,39,18.8,25.33,6.98,0.1,14.4,17.0,30.26,28.86,38.8,56.79,105.86,56.69,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-24,36.8,22.5,29.9,0.0,0.0,40,23.4,23.93,6.7,0.1,1.4,17.0,30.31,28.95,38.8,57.16,107.74,57.06,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-25,38.3,24.4,30.5,0.0,0.0,39,32.5,24.81,7.6,0.0,0.7,17.0,30.38,29.09,38.8,58.69,109.65,58.69,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-26,34.8,23.2,28.9,0.2,0.2,52,26.7,21.67,6.12,0.2,0.9,17.2,30.09,29.17,38.8,58.33,109.32,58.13,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-27,34.9,23.6,29.0,2.0,2.0,52,15.3,20.26,5.36,2.2,2.9,19.2,29.7,29.24,38.3,56.27,107.6,54.07,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-28,34.8,24.4,28.7,1.5,1.5,52,16.8,19.85,5.53,3.7,4.4,20.7,29.38,29.27,38.3,54.24,106.25,50.54,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-29,34.9,23.0,28.1,0.2,0.2,59,15.1,22.54,5.67,3.9,4.1,20.9,29.08,29.32,38.3,52.16,105.32,48.26,AOI_NLBC_PUNE,18.1132,74.4997
2023-04-30,36.3,22.8,28.5,0.0,0.0,48,24.5,23.89,7.13,3.9,4.0,20.9,29.04,29.39,38.3,51.09,106.62,47.19,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-01,35.9,21.6,28.0,0.0,0.0,47,25.0,26.24,7.49,3.9,4.0,20.9,28.95,29.42,38.3,51.6,108.39,47.7,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-02,33.6,21.8,27.7,0.0,0.0,48,23.9,21.95,6.42,3.9,4.0,20.9,28.68,29.46,38.3,51.32,108.48,47.42,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-03,34.0,22.5,28.0,0.0,0.0,51,22.7,24.09,6.74,3.9,3.9,20.9,28.36,29.49,36.3,50.46,109.15,46.56,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-04,33.8,22.7,28.2,0.0,0.0,49,24.9,23.79,6.44,3.7,3.9,20.9,28.28,29.48,36.3,50.78,109.11,47.08,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-05,35.0,23.6,29.1,0.0,0.0,49,21.6,23.98,6.22,1.7,3.9,20.9,28.29,29.45,36.3,51.64,107.91,49.94,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-06,35.8,24.0,29.8,0.1,0.1,51,21.9,23.75,6.6,0.3,4.0,21.0,28.42,29.41,36.3,52.71,106.95,52.41,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-07,35.9,25.4,29.3,0.7,0.7,56,17.8,20.61,5.84,0.8,4.7,19.1,28.58,29.42,36.3,52.88,105.04,52.08,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-08,35.0,24.4,28.7,1.3,1.3,64,15.3,14.04,3.8,2.1,6.0,7.4,28.6,29.52,35.9,49.55,100.64,47.45,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-09,36.9,24.8,29.5,1.1,1.1,60,23.2,21.4,5.56,3.2,7.1,7.8,28.79,29.56,36.9,47.62,99.22,44.42,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-10,39.8,25.6,32.2,0.0,0.0,48,23.8,23.13,6.88,3.2,7.1,7.8,29.35,29.66,39.8,48.08,99.4,44.88,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-11,41.8,24.7,32.8,0.0,0.0,41,21.1,25.23,7.49,3.2,7.1,7.8,29.95,29.74,41.8,48.83,99.29,45.63,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-12,41.5,25.2,32.7,0.0,0.0,45,26.2,24.81,7.72,3.2,6.9,7.8,30.51,29.79,41.8,50.11,100.89,46.91,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-13,40.8,25.2,31.6,0.0,0.0,49,32.1,23.32,8.3,3.2,4.9,7.3,30.83,29.78,41.8,52.19,103.83,48.99,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-14,38.8,24.0,30.9,0.0,0.0,47,22.6,25.28,8.78,3.1,3.4,7.2,30.96,29.78,41.8,54.37,107.08,51.27,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-15,37.9,23.6,30.3,0.0,0.0,53,22.9,26.16,8.28,2.4,3.2,7.2,31.09,29.82,41.8,56.81,109.69,54.41,AOI_NLBC_PUNE,18.1132,74.4997
2023-05-16,38.0,22.7,30.3,0.0,0.0,51,24.2,26.42,8.46,1.1,3.2,7.2,31.29,29.84,41.8,61.47,111.02,60.37,AOI_NLBC_PUNE,18.1132,74.4997
